County,Date,DailyCount,DailyDelta,LastUpdateDate
Burleson,2020-05-12,16,1,2020-06-18
Burleson,2020-05-13,16,0,2020-06-18
Burleson,2020-05-14,17,1,2020-06-18
Burleson,2020-05-15,17,0,2020-06-18
Burleson,2020-05-16,18,1,2020-06-18
Burleson,2020-05-17,18,0,2020-06-18
Burleson,2020-05-18,18,0,2020-06-18
Burleson,2020-05-19,20,2,2020-06-18
Burleson,2020-05-20,20,0,2020-06-18
Burleson,2020-05-21,20,0,2020-06-18
Burleson,2020-05-22,22,2,2020-06-18
Burleson,2020-05-23,22,0,2020-06-18
Burleson,2020-05-24,22,0,2020-06-18
Burleson,2020-05-25,22,0,2020-06-18
Burleson,2020-05-26,22,0,2020-06-18
Burleson,2020-05-27,22,0,2020-06-18
Burleson,2020-05-28,23,1,2020-06-18
Burleson,2020-05-29,24,1,2020-06-18
Burleson,2020-05-30,24,0,2020-06-18
Burleson,2020-05-31,24,0,2020-06-18
Burleson,2020-06-01,25,1,2020-06-18
Burleson,2020-06-02,25,0,2020-06-18
Burleson,2020-06-03,26,1,2020-06-18
Burleson,2020-06-04,28,2,2020-06-18
Burleson,2020-06-05,29,1,2020-06-18
Burleson,2020-06-06,32,3,2020-06-18
Burleson,2020-06-07,32,0,2020-06-18
Burleson,2020-06-08,32,0,2020-06-18
Burleson,2020-06-09,35,3,2020-06-18
Burleson,2020-06-10,39,4,2020-06-18
Burleson,2020-06-11,39,0,2020-06-18
Burleson,2020-06-12,40,1,2020-06-18
Burleson,2020-06-13,41,1,2020-06-18
Burleson,2020-06-14,41,0,2020-06-18
Burleson,2020-06-15,41,0,2020-06-18
Burleson,2020-06-16,45,4,2020-06-18
Burleson,2020-06-17,48,3,2020-06-18
Burnet,2020-03-04,0,,2020-06-18
Burnet,2020-03-05,0,0,2020-06-18
Burnet,2020-03-06,0,0,2020-06-18
Burnet,2020-03-09,0,0,2020-06-18
Burnet,2020-03-10,0,0,2020-06-18
Burnet,2020-03-11,0,0,2020-06-18
Burnet,2020-03-12,0,0,2020-06-18
Burnet,2020-03-13,0,0,2020-06-18
Burnet,2020-03-15,0,0,2020-06-18
Burnet,2020-03-16,0,0,2020-06-18
Burnet,2020-03-17,0,0,2020-06-18
Burnet,2020-03-18,0,0,2020-06-18
Burnet,2020-03-19,0,0,2020-06-18
Burnet,2020-03-20,0,0,2020-06-18
Burnet,2020-03-21,0,0,2020-06-18
Burnet,2020-03-22,0,0,2020-06-18
Burnet,2020-03-23,0,0,2020-06-18
Burnet,2020-03-24,1,1,2020-06-18
Burnet,2020-03-25,1,0,2020-06-18
Burnet,2020-03-26,1,0,2020-06-18
Burnet,2020-03-27,1,0,2020-06-18
Burnet,2020-03-28,1,0,2020-06-18
Burnet,2020-03-29,1,0,2020-06-18
Burnet,2020-03-30,2,1,2020-06-18
Burnet,2020-03-31,2,0,2020-06-18
Burnet,2020-04-01,3,1,2020-06-18
Burnet,2020-04-02,4,1,2020-06-18
Burnet,2020-04-03,4,0,2020-06-18
Burnet,2020-04-04,4,0,2020-06-18
Burnet,2020-04-05,4,0,2020-06-18
Burnet,2020-04-06,4,0,2020-06-18
Burnet,2020-04-07,5,1,2020-06-18
Burnet,2020-04-08,5,0,2020-06-18
Burnet,2020-04-09,5,0,2020-06-18
Burnet,2020-04-10,6,1,2020-06-18
Burnet,2020-04-11,6,0,2020-06-18
Burnet,2020-04-12,6,0,2020-06-18
Burnet,2020-04-13,6,0,2020-06-18
Burnet,2020-04-14,6,0,2020-06-18
Burnet,2020-04-15,7,1,2020-06-18
Burnet,2020-04-16,7,0,2020-06-18
Burnet,2020-04-17,8,1,2020-06-18
Burnet,2020-04-18,8,0,2020-06-18
Burnet,2020-04-19,8,0,2020-06-18
Burnet,2020-04-20,9,1,2020-06-18
Burnet,2020-04-21,13,4,2020-06-18
Burnet,2020-04-22,13,0,2020-06-18
Burnet,2020-04-23,14,1,2020-06-18
Burnet,2020-04-24,14,0,2020-06-18
Burnet,2020-04-25,14,0,2020-06-18
Burnet,2020-04-26,14,0,2020-06-18
Burnet,2020-04-27,15,1,2020-06-18
Burnet,2020-04-28,15,0,2020-06-18
Burnet,2020-04-29,16,1,2020-06-18
Burnet,2020-04-30,19,3,2020-06-18
Burnet,2020-05-01,19,0,2020-06-18
Burnet,2020-05-02,20,1,2020-06-18
Burnet,2020-05-03,19,-1,2020-06-18
Burnet,2020-05-04,23,4,2020-06-18
Burnet,2020-05-05,24,1,2020-06-18
Burnet,2020-05-06,24,0,2020-06-18
Burnet,2020-05-07,24,0,2020-06-18
Burnet,2020-05-08,25,1,2020-06-18
Burnet,2020-05-09,26,1,2020-06-18
Burnet,2020-05-10,26,0,2020-06-18
Burnet,2020-05-11,26,0,2020-06-18
Burnet,2020-05-12,28,2,2020-06-18
Burnet,2020-05-13,28,0,2020-06-18
Burnet,2020-05-14,28,0,2020-06-18
Burnet,2020-05-15,28,0,2020-06-18
Burnet,2020-05-16,28,0,2020-06-18
Burnet,2020-05-17,28,0,2020-06-18
Burnet,2020-05-18,28,0,2020-06-18
Burnet,2020-05-19,28,0,2020-06-18
Burnet,2020-05-20,28,0,2020-06-18
Burnet,2020-05-21,29,1,2020-06-18
Burnet,2020-05-22,29,0,2020-06-18
Burnet,2020-05-23,29,0,2020-06-18
Burnet,2020-05-24,29,0,2020-06-18
Burnet,2020-05-25,29,0,2020-06-18
Burnet,2020-05-26,29,0,2020-06-18
Burnet,2020-05-27,30,1,2020-06-18
Burnet,2020-05-28,32,2,2020-06-18
Burnet,2020-05-29,35,3,2020-06-18
Burnet,2020-05-30,36,1,2020-06-18
Burnet,2020-05-31,37,1,2020-06-18
Burnet,2020-06-01,38,1,2020-06-18
Burnet,2020-06-02,39,1,2020-06-18
Burnet,2020-06-03,45,6,2020-06-18
Burnet,2020-06-04,49,4,2020-06-18
Burnet,2020-06-05,49,0,2020-06-18
Burnet,2020-06-06,51,2,2020-06-18
Burnet,2020-06-07,54,3,2020-06-18
Burnet,2020-06-08,54,0,2020-06-18
Burnet,2020-06-09,55,1,2020-06-18
Burnet,2020-06-10,55,0,2020-06-18
Burnet,2020-06-11,56,1,2020-06-18
Burnet,2020-06-12,56,0,2020-06-18
Burnet,2020-06-13,61,5,2020-06-18
Burnet,2020-06-14,62,1,2020-06-18
Burnet,2020-06-15,62,0,2020-06-18
Burnet,2020-06-16,62,0,2020-06-18
Burnet,2020-06-17,66,4,2020-06-18
Caldwell,2020-03-04,0,,2020-06-18
Caldwell,2020-03-05,0,0,2020-06-18
Caldwell,2020-03-06,0,0,2020-06-18
Caldwell,2020-03-09,0,0,2020-06-18
Caldwell,2020-03-10,0,0,2020-06-18
Caldwell,2020-03-11,0,0,2020-06-18
Caldwell,2020-03-12,0,0,2020-06-18
Caldwell,2020-03-13,0,0,2020-06-18
Caldwell,2020-03-15,0,0,2020-06-18
Caldwell,2020-03-16,0,0,2020-06-18
Caldwell,2020-03-17,0,0,2020-06-18
Caldwell,2020-03-18,0,0,2020-06-18
Caldwell,2020-03-19,0,0,2020-06-18
Caldwell,2020-03-20,0,0,2020-06-18
Caldwell,2020-03-21,0,0,2020-06-18
Caldwell,2020-03-22,0,0,2020-06-18
Caldwell,2020-03-23,0,0,2020-06-18
Caldwell,2020-03-24,0,0,2020-06-18
Caldwell,2020-03-25,0,0,2020-06-18
Caldwell,2020-03-26,0,0,2020-06-18
Caldwell,2020-03-27,0,0,2020-06-18
Caldwell,2020-03-28,1,1,2020-06-18
Caldwell,2020-03-29,1,0,2020-06-18
Caldwell,2020-03-30,1,0,2020-06-18
Caldwell,2020-03-31,1,0,2020-06-18
Caldwell,2020-04-01,1,0,2020-06-18
Caldwell,2020-04-02,1,0,2020-06-18
Caldwell,2020-04-03,2,1,2020-06-18
Caldwell,2020-04-04,3,1,2020-06-18
Caldwell,2020-04-05,3,0,2020-06-18
Caldwell,2020-04-06,4,1,2020-06-18
Caldwell,2020-04-07,5,1,2020-06-18
Caldwell,2020-04-08,5,0,2020-06-18
Caldwell,2020-04-09,5,0,2020-06-18
Caldwell,2020-04-10,6,1,2020-06-18
Caldwell,2020-04-11,6,0,2020-06-18
Caldwell,2020-04-12,6,0,2020-06-18
Caldwell,2020-04-13,6,0,2020-06-18
Caldwell,2020-04-14,6,0,2020-06-18
Caldwell,2020-04-15,6,0,2020-06-18
Caldwell,2020-04-16,7,1,2020-06-18
Caldwell,2020-04-17,7,0,2020-06-18
Caldwell,2020-04-18,7,0,2020-06-18
Caldwell,2020-04-19,7,0,2020-06-18
Caldwell,2020-04-20,8,1,2020-06-18
Caldwell,2020-04-21,9,1,2020-06-18
Caldwell,2020-04-22,8,-1,2020-06-18
Caldwell,2020-04-23,10,2,2020-06-18
Caldwell,2020-04-24,10,0,2020-06-18
Caldwell,2020-04-25,10,0,2020-06-18
Caldwell,2020-04-26,11,1,2020-06-18
Caldwell,2020-04-27,11,0,2020-06-18
Caldwell,2020-04-28,11,0,2020-06-18
Caldwell,2020-04-29,11,0,2020-06-18
Caldwell,2020-04-30,14,3,2020-06-18
Caldwell,2020-05-01,14,0,2020-06-18
Caldwell,2020-05-02,20,6,2020-06-18
Caldwell,2020-05-03,20,0,2020-06-18
Caldwell,2020-05-04,21,1,2020-06-18
Caldwell,2020-05-05,23,2,2020-06-18
Caldwell,2020-05-06,24,1,2020-06-18
Caldwell,2020-05-07,25,1,2020-06-18
Caldwell,2020-05-08,25,0,2020-06-18
Caldwell,2020-05-09,26,1,2020-06-18
Caldwell,2020-05-10,27,1,2020-06-18
Caldwell,2020-05-11,30,3,2020-06-18
Caldwell,2020-05-12,31,1,2020-06-18
Caldwell,2020-05-13,33,2,2020-06-18
Caldwell,2020-05-14,33,0,2020-06-18
Caldwell,2020-05-15,35,2,2020-06-18
Caldwell,2020-05-16,36,1,2020-06-18
Caldwell,2020-05-17,36,0,2020-06-18
Caldwell,2020-05-18,36,0,2020-06-18
Caldwell,2020-05-19,39,3,2020-06-18
Caldwell,2020-05-20,39,0,2020-06-18
Caldwell,2020-05-21,41,2,2020-06-18
Caldwell,2020-05-22,49,8,2020-06-18
Caldwell,2020-05-23,50,1,2020-06-18
Caldwell,2020-05-24,50,0,2020-06-18
Caldwell,2020-05-25,50,0,2020-06-18
Caldwell,2020-05-26,51,1,2020-06-18
Caldwell,2020-05-27,52,1,2020-06-18
Caldwell,2020-05-28,57,5,2020-06-18
Caldwell,2020-05-29,63,6,2020-06-18
Caldwell,2020-05-30,64,1,2020-06-18
Caldwell,2020-05-31,65,1,2020-06-18
Caldwell,2020-06-01,66,1,2020-06-18
Caldwell,2020-06-02,67,1,2020-06-18
Caldwell,2020-06-03,73,6,2020-06-18
Caldwell,2020-06-04,73,0,2020-06-18
Caldwell,2020-06-05,74,1,2020-06-18
Caldwell,2020-06-06,76,2,2020-06-18
Caldwell,2020-06-07,77,1,2020-06-18
Caldwell,2020-06-08,77,0,2020-06-18
Caldwell,2020-06-09,79,2,2020-06-18
Caldwell,2020-06-10,81,2,2020-06-18
Caldwell,2020-06-11,85,4,2020-06-18
Caldwell,2020-06-12,87,2,2020-06-18
Caldwell,2020-06-13,95,8,2020-06-18
Caldwell,2020-06-14,147,52,2020-06-18
Caldwell,2020-06-15,147,0,2020-06-18
Caldwell,2020-06-16,157,10,2020-06-18
Caldwell,2020-06-17,170,13,2020-06-18
Calhoun,2020-03-04,0,,2020-06-18
Calhoun,2020-03-05,0,0,2020-06-18
Calhoun,2020-03-06,0,0,2020-06-18
Calhoun,2020-03-09,0,0,2020-06-18
Calhoun,2020-03-10,0,0,2020-06-18
Calhoun,2020-03-11,0,0,2020-06-18
Calhoun,2020-03-12,0,0,2020-06-18
Calhoun,2020-03-13,0,0,2020-06-18
Calhoun,2020-03-15,0,0,2020-06-18
Calhoun,2020-03-16,0,0,2020-06-18
Calhoun,2020-03-17,0,0,2020-06-18
Calhoun,2020-03-18,0,0,2020-06-18
Calhoun,2020-03-19,0,0,2020-06-18
Calhoun,2020-03-20,0,0,2020-06-18
Calhoun,2020-03-21,0,0,2020-06-18
Calhoun,2020-03-22,0,0,2020-06-18
Calhoun,2020-03-23,0,0,2020-06-18
Calhoun,2020-03-24,0,0,2020-06-18
Calhoun,2020-03-25,0,0,2020-06-18
Calhoun,2020-03-26,2,2,2020-06-18
Calhoun,2020-03-27,2,0,2020-06-18
Calhoun,2020-03-28,3,1,2020-06-18
Calhoun,2020-03-29,3,0,2020-06-18
Calhoun,2020-03-30,3,0,2020-06-18
Calhoun,2020-03-31,3,0,2020-06-18
Calhoun,2020-04-01,7,4,2020-06-18
Calhoun,2020-04-02,8,1,2020-06-18
Calhoun,2020-04-03,8,0,2020-06-18
Calhoun,2020-04-04,8,0,2020-06-18
Calhoun,2020-04-05,11,3,2020-06-18
Calhoun,2020-04-06,12,1,2020-06-18
Calhoun,2020-04-07,12,0,2020-06-18
Calhoun,2020-04-08,12,0,2020-06-18
Calhoun,2020-04-09,13,1,2020-06-18
Calhoun,2020-04-10,14,1,2020-06-18
Calhoun,2020-04-11,14,0,2020-06-18
Calhoun,2020-04-12,15,1,2020-06-18
Calhoun,2020-04-13,15,0,2020-06-18
Calhoun,2020-04-14,19,4,2020-06-18
Calhoun,2020-04-15,19,0,2020-06-18
Calhoun,2020-04-16,19,0,2020-06-18
Calhoun,2020-04-17,21,2,2020-06-18
Calhoun,2020-04-18,21,0,2020-06-18
Calhoun,2020-04-19,21,0,2020-06-18
Calhoun,2020-04-20,21,0,2020-06-18
Calhoun,2020-04-21,21,0,2020-06-18
Calhoun,2020-04-22,22,1,2020-06-18
Calhoun,2020-04-23,23,1,2020-06-18
Calhoun,2020-04-24,23,0,2020-06-18
Calhoun,2020-04-25,26,3,2020-06-18
Calhoun,2020-04-26,26,0,2020-06-18
Calhoun,2020-04-27,29,3,2020-06-18
Calhoun,2020-04-28,30,1,2020-06-18
Calhoun,2020-04-29,30,0,2020-06-18
Calhoun,2020-04-30,30,0,2020-06-18
Calhoun,2020-05-01,30,0,2020-06-18
Calhoun,2020-05-02,31,1,2020-06-18
Calhoun,2020-05-03,32,1,2020-06-18
Calhoun,2020-05-04,33,1,2020-06-18
Calhoun,2020-05-05,34,1,2020-06-18
Calhoun,2020-05-06,34,0,2020-06-18
Calhoun,2020-05-07,34,0,2020-06-18
Calhoun,2020-05-08,36,2,2020-06-18
Calhoun,2020-05-09,36,0,2020-06-18
Calhoun,2020-05-10,36,0,2020-06-18
Calhoun,2020-05-11,36,0,2020-06-18
Calhoun,2020-05-12,36,0,2020-06-18
Calhoun,2020-05-13,36,0,2020-06-18
Calhoun,2020-05-14,36,0,2020-06-18
Calhoun,2020-05-15,36,0,2020-06-18
Calhoun,2020-05-16,36,0,2020-06-18
Calhoun,2020-05-17,36,0,2020-06-18
Calhoun,2020-05-18,36,0,2020-06-18
Calhoun,2020-05-19,36,0,2020-06-18
Calhoun,2020-05-20,37,1,2020-06-18
Calhoun,2020-05-21,37,0,2020-06-18
Calhoun,2020-05-22,37,0,2020-06-18
Calhoun,2020-05-23,37,0,2020-06-18
Calhoun,2020-05-24,37,0,2020-06-18
Calhoun,2020-05-25,37,0,2020-06-18
Calhoun,2020-05-26,37,0,2020-06-18
Calhoun,2020-05-27,37,0,2020-06-18
Calhoun,2020-05-28,37,0,2020-06-18
Calhoun,2020-05-29,37,0,2020-06-18
Calhoun,2020-05-30,37,0,2020-06-18
Calhoun,2020-05-31,37,0,2020-06-18
Calhoun,2020-06-01,37,0,2020-06-18
Calhoun,2020-06-02,37,0,2020-06-18
Calhoun,2020-06-03,37,0,2020-06-18
Calhoun,2020-06-04,37,0,2020-06-18
Calhoun,2020-06-05,37,0,2020-06-18
Calhoun,2020-06-06,38,1,2020-06-18
Calhoun,2020-06-07,39,1,2020-06-18
Calhoun,2020-06-08,39,0,2020-06-18
Calhoun,2020-06-09,41,2,2020-06-18
Calhoun,2020-06-10,42,1,2020-06-18
Calhoun,2020-06-11,45,3,2020-06-18
Calhoun,2020-06-12,46,1,2020-06-18
Calhoun,2020-06-13,46,0,2020-06-18
Calhoun,2020-06-14,46,0,2020-06-18
Calhoun,2020-06-15,46,0,2020-06-18
Calhoun,2020-06-16,46,0,2020-06-18
Calhoun,2020-06-17,46,0,2020-06-18
Callahan,2020-03-04,0,,2020-06-18
Callahan,2020-03-05,0,0,2020-06-18
Callahan,2020-03-06,0,0,2020-06-18
Callahan,2020-03-09,0,0,2020-06-18
Callahan,2020-03-10,0,0,2020-06-18
Callahan,2020-03-11,0,0,2020-06-18
Callahan,2020-03-12,0,0,2020-06-18
Callahan,2020-03-13,0,0,2020-06-18
Callahan,2020-03-15,0,0,2020-06-18
Callahan,2020-03-16,0,0,2020-06-18
Callahan,2020-03-17,0,0,2020-06-18
Callahan,2020-03-18,0,0,2020-06-18
Callahan,2020-03-19,0,0,2020-06-18
Callahan,2020-03-20,0,0,2020-06-18
Callahan,2020-03-21,0,0,2020-06-18
Callahan,2020-03-22,0,0,2020-06-18
Callahan,2020-03-23,0,0,2020-06-18
Callahan,2020-03-24,0,0,2020-06-18
Callahan,2020-03-25,0,0,2020-06-18
Callahan,2020-03-26,0,0,2020-06-18
Callahan,2020-03-27,0,0,2020-06-18
Callahan,2020-03-28,0,0,2020-06-18
Callahan,2020-03-29,0,0,2020-06-18
Callahan,2020-03-30,0,0,2020-06-18
Callahan,2020-03-31,0,0,2020-06-18
Callahan,2020-04-01,0,0,2020-06-18
Callahan,2020-04-02,0,0,2020-06-18
Callahan,2020-04-03,0,0,2020-06-18
Callahan,2020-04-04,0,0,2020-06-18
Callahan,2020-04-05,0,0,2020-06-18
Callahan,2020-04-06,0,0,2020-06-18
Callahan,2020-04-07,1,1,2020-06-18
Callahan,2020-04-08,1,0,2020-06-18
Callahan,2020-04-09,1,0,2020-06-18
Callahan,2020-04-10,1,0,2020-06-18
Callahan,2020-04-11,1,0,2020-06-18
Callahan,2020-04-12,1,0,2020-06-18
Callahan,2020-04-13,1,0,2020-06-18
Callahan,2020-04-14,1,0,2020-06-18
Callahan,2020-04-15,1,0,2020-06-18
Callahan,2020-04-16,1,0,2020-06-18
Callahan,2020-04-17,1,0,2020-06-18
Callahan,2020-04-18,1,0,2020-06-18
Callahan,2020-04-19,1,0,2020-06-18
Callahan,2020-04-20,1,0,2020-06-18
Callahan,2020-04-21,1,0,2020-06-18
Callahan,2020-04-22,1,0,2020-06-18
Callahan,2020-04-23,1,0,2020-06-18
Callahan,2020-04-24,1,0,2020-06-18
Callahan,2020-04-25,1,0,2020-06-18
Callahan,2020-04-26,1,0,2020-06-18
Callahan,2020-04-27,1,0,2020-06-18
Callahan,2020-04-28,2,1,2020-06-18
Callahan,2020-04-29,2,0,2020-06-18
Callahan,2020-04-30,2,0,2020-06-18
Callahan,2020-05-01,2,0,2020-06-18
Callahan,2020-05-02,2,0,2020-06-18
Callahan,2020-05-03,2,0,2020-06-18
Callahan,2020-05-04,2,0,2020-06-18
Callahan,2020-05-05,2,0,2020-06-18
Callahan,2020-05-06,2,0,2020-06-18
Callahan,2020-05-07,5,3,2020-06-18
Callahan,2020-05-08,6,1,2020-06-18
Callahan,2020-05-09,6,0,2020-06-18
Callahan,2020-05-10,6,0,2020-06-18
Callahan,2020-05-11,6,0,2020-06-18
Callahan,2020-05-12,6,0,2020-06-18
Callahan,2020-05-13,7,1,2020-06-18
Callahan,2020-05-14,8,1,2020-06-18
Callahan,2020-05-15,8,0,2020-06-18
Callahan,2020-05-16,8,0,2020-06-18
Callahan,2020-05-17,8,0,2020-06-18
Callahan,2020-05-18,8,0,2020-06-18
Callahan,2020-05-19,8,0,2020-06-18
Callahan,2020-05-20,8,0,2020-06-18
Callahan,2020-05-21,8,0,2020-06-18
Callahan,2020-05-22,8,0,2020-06-18
Callahan,2020-05-23,8,0,2020-06-18
Callahan,2020-05-24,8,0,2020-06-18
Callahan,2020-05-25,8,0,2020-06-18
Callahan,2020-05-26,9,1,2020-06-18
Callahan,2020-05-27,9,0,2020-06-18
Callahan,2020-05-28,9,0,2020-06-18
Callahan,2020-05-29,9,0,2020-06-18
Callahan,2020-05-30,9,0,2020-06-18
Callahan,2020-05-31,9,0,2020-06-18
Callahan,2020-06-01,9,0,2020-06-18
Callahan,2020-06-02,9,0,2020-06-18
Callahan,2020-06-03,9,0,2020-06-18
Callahan,2020-06-04,10,1,2020-06-18
Callahan,2020-06-05,10,0,2020-06-18
Callahan,2020-06-06,10,0,2020-06-18
Callahan,2020-06-07,10,0,2020-06-18
Callahan,2020-06-08,10,0,2020-06-18
Callahan,2020-06-09,10,0,2020-06-18
Callahan,2020-06-10,10,0,2020-06-18
Callahan,2020-06-11,12,2,2020-06-18
Callahan,2020-06-12,12,0,2020-06-18
Callahan,2020-06-13,13,1,2020-06-18
Callahan,2020-06-14,13,0,2020-06-18
Callahan,2020-06-15,13,0,2020-06-18
Callahan,2020-06-16,13,0,2020-06-18
Callahan,2020-06-17,13,0,2020-06-18
Cameron,2020-03-04,0,,2020-06-18
Cameron,2020-03-05,0,0,2020-06-18
Cameron,2020-03-06,0,0,2020-06-18
Cameron,2020-03-09,0,0,2020-06-18
Cameron,2020-03-10,0,0,2020-06-18
Cameron,2020-03-11,0,0,2020-06-18
Cameron,2020-03-12,0,0,2020-06-18
Cameron,2020-03-13,0,0,2020-06-18
Cameron,2020-03-15,0,0,2020-06-18
Cameron,2020-03-16,0,0,2020-06-18
Cameron,2020-03-17,0,0,2020-06-18
Cameron,2020-03-18,0,0,2020-06-18
Cameron,2020-03-19,0,0,2020-06-18
Cameron,2020-03-20,1,1,2020-06-18
Cameron,2020-03-21,1,0,2020-06-18
Cameron,2020-03-22,6,5,2020-06-18
Cameron,2020-03-23,6,0,2020-06-18
Cameron,2020-03-24,6,0,2020-06-18
Cameron,2020-03-25,6,0,2020-06-18
Cameron,2020-03-26,7,1,2020-06-18
Cameron,2020-03-27,10,3,2020-06-18
Cameron,2020-03-28,13,3,2020-06-18
Cameron,2020-03-29,20,7,2020-06-18
Cameron,2020-03-30,20,0,2020-06-18
Cameron,2020-03-31,26,6,2020-06-18
Cameron,2020-04-01,26,0,2020-06-18
Cameron,2020-04-02,37,11,2020-06-18
Cameron,2020-04-03,55,18,2020-06-18
Cameron,2020-04-04,62,7,2020-06-18
Cameron,2020-04-05,77,15,2020-06-18
Cameron,2020-04-06,87,10,2020-06-18
Cameron,2020-04-07,101,14,2020-06-18
Cameron,2020-04-08,108,7,2020-06-18
Cameron,2020-04-09,118,10,2020-06-18
Cameron,2020-04-10,147,29,2020-06-18
Cameron,2020-04-11,159,12,2020-06-18
Cameron,2020-04-12,195,36,2020-06-18
Cameron,2020-04-13,195,0,2020-06-18
Cameron,2020-04-14,216,21,2020-06-18
Cameron,2020-04-15,239,23,2020-06-18
Cameron,2020-04-16,254,15,2020-06-18
Cameron,2020-04-17,270,16,2020-06-18
Cameron,2020-04-18,279,9,2020-06-18
Cameron,2020-04-19,298,19,2020-06-18
Cameron,2020-04-20,298,0,2020-06-18
Cameron,2020-04-21,310,12,2020-06-18
Cameron,2020-04-22,310,0,2020-06-18
Cameron,2020-04-23,321,11,2020-06-18
Cameron,2020-04-24,333,12,2020-06-18
Cameron,2020-04-25,354,21,2020-06-18
Cameron,2020-04-26,366,12,2020-06-18
Cameron,2020-04-27,366,0,2020-06-18
Cameron,2020-04-28,376,10,2020-06-18
Cameron,2020-04-29,387,11,2020-06-18
Cameron,2020-04-30,401,14,2020-06-18
Cameron,2020-05-01,412,11,2020-06-18
Cameron,2020-05-02,421,9,2020-06-18
Cameron,2020-05-03,432,11,2020-06-18
Cameron,2020-05-04,432,0,2020-06-18
Cameron,2020-05-05,443,11,2020-06-18
Cameron,2020-05-06,454,11,2020-06-18
Cameron,2020-05-07,469,15,2020-06-18
Cameron,2020-05-08,483,14,2020-06-18
Cameron,2020-05-09,494,11,2020-06-18
Cameron,2020-05-10,512,18,2020-06-18
Cameron,2020-05-11,512,0,2020-06-18
Cameron,2020-05-12,527,15,2020-06-18
Cameron,2020-05-13,544,17,2020-06-18
Cameron,2020-05-14,569,25,2020-06-18
Cameron,2020-05-15,582,13,2020-06-18
Cameron,2020-05-16,582,0,2020-06-18
Cameron,2020-05-17,619,37,2020-06-18
Cameron,2020-05-18,619,0,2020-06-18
Cameron,2020-05-19,635,16,2020-06-18
Cameron,2020-05-20,649,14,2020-06-18
Cameron,2020-05-21,664,15,2020-06-18
Cameron,2020-05-22,664,0,2020-06-18
Cameron,2020-05-23,686,22,2020-06-18
Cameron,2020-05-24,698,12,2020-06-18
Cameron,2020-05-25,698,0,2020-06-18
Cameron,2020-05-26,698,0,2020-06-18
Cameron,2020-05-27,711,13,2020-06-18
Cameron,2020-05-28,731,20,2020-06-18
Cameron,2020-05-29,743,12,2020-06-18
Cameron,2020-05-30,754,11,2020-06-18
Cameron,2020-05-31,764,10,2020-06-18
Cameron,2020-06-01,764,0,2020-06-18
Cameron,2020-06-02,776,12,2020-06-18
Cameron,2020-06-03,799,23,2020-06-18
Cameron,2020-06-04,820,21,2020-06-18
Cameron,2020-06-05,841,21,2020-06-18
Cameron,2020-06-06,863,22,2020-06-18
Cameron,2020-06-07,892,29,2020-06-18
Cameron,2020-06-08,892,0,2020-06-18
Cameron,2020-06-09,919,27,2020-06-18
Cameron,2020-06-10,951,32,2020-06-18
Cameron,2020-06-11,990,39,2020-06-18
Cameron,2020-06-12,1031,41,2020-06-18
Cameron,2020-06-13,1081,50,2020-06-18
Cameron,2020-06-14,1138,57,2020-06-18
Cameron,2020-06-15,1138,0,2020-06-18
Cameron,2020-06-16,1178,40,2020-06-18
Cameron,2020-06-17,1236,58,2020-06-18
Camp,2020-03-04,0,,2020-06-18
Camp,2020-03-05,0,0,2020-06-18
Camp,2020-03-06,0,0,2020-06-18
Camp,2020-03-09,0,0,2020-06-18
Camp,2020-03-10,0,0,2020-06-18
Camp,2020-03-11,0,0,2020-06-18
Camp,2020-03-12,0,0,2020-06-18
Camp,2020-03-13,0,0,2020-06-18
Camp,2020-03-15,0,0,2020-06-18
Camp,2020-03-16,0,0,2020-06-18
Camp,2020-03-17,0,0,2020-06-18
Camp,2020-03-18,0,0,2020-06-18
Camp,2020-03-19,0,0,2020-06-18
Camp,2020-03-20,0,0,2020-06-18
Camp,2020-03-21,0,0,2020-06-18
Camp,2020-03-22,0,0,2020-06-18
Camp,2020-03-23,0,0,2020-06-18
Camp,2020-03-24,0,0,2020-06-18
Camp,2020-03-25,0,0,2020-06-18
Camp,2020-03-26,0,0,2020-06-18
Camp,2020-03-27,0,0,2020-06-18
Camp,2020-03-28,0,0,2020-06-18
Camp,2020-03-29,0,0,2020-06-18
Camp,2020-03-30,0,0,2020-06-18
Camp,2020-03-31,0,0,2020-06-18
Camp,2020-04-01,1,1,2020-06-18
Camp,2020-04-02,1,0,2020-06-18
Camp,2020-04-03,1,0,2020-06-18
Camp,2020-04-04,1,0,2020-06-18
Camp,2020-04-05,1,0,2020-06-18
Camp,2020-04-06,1,0,2020-06-18
Camp,2020-04-07,2,1,2020-06-18
Camp,2020-04-08,2,0,2020-06-18
Camp,2020-04-09,3,1,2020-06-18
Camp,2020-04-10,3,0,2020-06-18
Camp,2020-04-11,3,0,2020-06-18
Camp,2020-04-12,3,0,2020-06-18
Camp,2020-04-13,3,0,2020-06-18
Camp,2020-04-14,5,2,2020-06-18
Camp,2020-04-15,5,0,2020-06-18
Camp,2020-04-16,6,1,2020-06-18
Camp,2020-04-17,6,0,2020-06-18
Camp,2020-04-18,6,0,2020-06-18
Camp,2020-04-19,6,0,2020-06-18
Camp,2020-04-20,6,0,2020-06-18
Camp,2020-04-21,6,0,2020-06-18
Camp,2020-04-22,6,0,2020-06-18
Camp,2020-04-23,6,0,2020-06-18
